employee_id,first_name,last_name,department,sub_department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,hire_date,term_date,term_type,term_reason,active_status
1788997464,Clarissa,Ginnell,Software,"Software Development",3899352413,7708606215,12104572130,NULL,"Team Lead",104834,"2020-09-04 00:00:00",NULL,NULL,NULL,1
1789398965,Chevy,O'Gaven,Procurement,"Vendor Management",5226775059,702442395,584122183,12104572130,"Individual Contributor",74404,"2017-09-26 00:00:00",NULL,NULL,NULL,1
1789637162,Dorolice,Tizard,Software,QA,7652347480,7297337598,9195070758,12104572130,"Individual Contributor",73168,"2013-09-11 00:00:00",NULL,NULL,NULL,1
1790344659,Clark,Purdom,Finance,Auditing,7409078933,6043081030,6641422960,12104572130,"Individual Contributor",84341,"2016-07-11 00:00:00",NULL,NULL,NULL,1
1793525311,Brandtr,Millea,Sales,"Sales Operations",1985750865,5426155896,390131335,12104572130,"Individual Contributor",81666,"2020-09-23 00:00:00","2021-01-19 00:00:00",Voluntary,"Found a better opportunity",0
1801081050,Benny,Damato,Software,"Software Development",708917092,5305237896,6372547560,12104572130,"Individual Contributor",101166,"2021-01-06 00:00:00",NULL,NULL,NULL,1
1805252134,Felike,Greydon,Sales,"Sales Operations",5898696889,8949267496,8057668487,12104572130,"Individual Contributor",86205,"2016-03-25 00:00:00","2018-02-23 00:00:00",Voluntary,"Personal reasons",0
1807511451,Paulo,Menzies,Marketing,"Public Relations",6201562625,4092540016,12104572130,NULL,"Team Lead",104035,"2012-04-22 00:00:00",NULL,NULL,NULL,1
1809614904,Ladonna,Kalb,Marketing,"Public Relations",6889502428,7505933947,9743222543,12104572130,"Individual Contributor",81014,"2021-07-07 00:00:00",NULL,NULL,NULL,1
1814824138,Conchita,Nalder,Procurement,Procurement,2061244656,1055062301,584122183,12104572130,"Individual Contributor",67675,"2015-05-12 00:00:00",NULL,NULL,NULL,1
1816276504,Alfons,Tomowicz,Software,"Technical Support",5538377209,642542467,5959242695,12104572130,"Individual Contributor",83849,"2015-02-15 00:00:00",NULL,NULL,NULL,1
1816448492,Gerhardine,Amis,Operations,"Project Management",3154133190,9490565071,8375539146,12104572130,"Individual Contributor",79457,"2014-08-01 00:00:00","2015-06-21 00:00:00",Voluntary,"Better salary",0
1819838159,Sherry,Debney,Software,"Technical Support",9798129566,7357925070,12104572130,NULL,"Team Lead",79407,"2016-06-11 00:00:00",NULL,NULL,NULL,1
1820272757,Cesar,Mundwell,"Product Development","Product Management",3315271244,1401239962,4754231337,12104572130,"Individual Contributor",79368,"2017-10-02 00:00:00",NULL,NULL,NULL,1
1821359021,Alisha,Arnaudi,HR,Recruiting,7064415887,2771745961,1871591752,12104572130,"Individual Contributor",73375,"2013-04-07 00:00:00",NULL,NULL,NULL,1
1822907488,Adelina,Truscott,Finance,"Financial Planning",7409078933,1672001344,7504010968,12104572130,"Individual Contributor",77406,"2021-10-11 00:00:00","2021-12-04 00:00:00",Involuntary,Performance,0
1825250688,Marve,Toppin,HR,Benefits,630048313,6284594203,2874824995,12104572130,"Individual Contributor",60124,"2014-01-15 00:00:00",NULL,NULL,NULL,1
1825888667,Dew,Biggans,Legal,Litigation,5110366685,9853910653,2591261030,12104572130,"Individual Contributor",85914,"2017-03-21 00:00:00",NULL,NULL,NULL,1
1826069593,Brnaby,Fremantle,Sales,"Business Development",9588662057,390131335,12104572130,NULL,"Team Lead",87913,"2014-08-25 00:00:00","2016-08-19 00:00:00",Voluntary,"Found a better opportunity",0
1826237648,Rodrick,Sanchis,R&D,Research,6724621592,5760565657,9928084959,12104572130,"Individual Contributor",76158,"2019-01-10 00:00:00",NULL,NULL,NULL,1
1827926738,Adolph,Sutherns,Software,"Software Development",4422581426,2172742437,259741855,12104572130,"Individual Contributor",99932,"2020-09-16 00:00:00",NULL,NULL,NULL,1
1828057251,Patrizio,Pasticznyk,HR,Benefits,6946836951,1122783933,3315940256,12104572130,"Individual Contributor",57709,"2019-06-17 00:00:00",NULL,NULL,NULL,1
1830942901,Emilie,MacIlurick,HR,Training,6684010679,8421163041,12104572130,NULL,"Team Lead",62441,"2013-02-09 00:00:00","2015-03-06 00:00:00",Involuntary,"Company restructuring",0
1832890676,Carmela,Antrim,Software,"Technical Support",5200779776,9839227290,5942974370,12104572130,"Individual Contributor",71791,"2018-11-20 00:00:00",NULL,NULL,NULL,1
1836685104,Edwina,Morrel,Software,"Technical Support",6505384746,965981223,6129740252,12104572130,"Individual Contributor",80008,"2018-08-15 00:00:00",NULL,NULL,NULL,1
1837389722,Jacob,Brockhouse,Sales,"Sales Operations",5181418128,1147520789,2188325953,12104572130,"Individual Contributor",86981,"2017-04-09 00:00:00",NULL,NULL,NULL,1
1850977097,Farrel,Hourahan,Administration,Travel,6216076748,7529168424,5419153998,12104572130,"Individual Contributor",69147,"2018-02-03 00:00:00",NULL,NULL,NULL,1
1853937383,Waylen,Brosini,Procurement,"Supply Chain",3058049214,8698109743,822744718,12104572130,"Individual Contributor",56243,"2017-01-19 00:00:00",NULL,NULL,NULL,1
1855812703,Flory,Borell,Marketing,"Marketing Research",1949400041,12104572130,NULL,NULL,Manager,96525,"2012-07-10 00:00:00",NULL,NULL,NULL,1
1856186638,Kelly,Lauga,HR,Training,5938018081,5589430086,8377149542,12104572130,"Individual Contributor",71143,"2013-05-20 00:00:00",NULL,NULL,NULL,1
1857304825,Madelene,Mobius,Software,QA,2018169686,6268712051,12104572130,NULL,"Team Lead",111661,"2012-10-12 00:00:00",NULL,NULL,NULL,1
1859144633,Chauncey,Downer,"Product Development","Project Management",4754231337,12104572130,NULL,NULL,Manager,84792,"2012-04-24 00:00:00","2014-02-08 00:00:00",Voluntary,"Found a better opportunity",0
1859961624,Nonna,Archley,Finance,"Financial Planning",3947021486,8876294130,8996729135,12104572130,"Individual Contributor",69358,"2012-12-21 00:00:00",NULL,NULL,NULL,1
1862971962,Caryl,Brimblecomb,Marketing,Advertising,7651520359,2066534911,4092540016,12104572130,"Individual Contributor",91195,"2019-11-10 00:00:00",NULL,NULL,NULL,1
1868985606,Millicent,Holywell,Sales,"Business Development",5701309242,12104572130,NULL,NULL,Manager,85406,"2020-11-05 00:00:00","2021-10-20 00:00:00",Voluntary,"Better salary",0
1871591752,Caesar,Trussler,HR,Training,12104572130,NULL,NULL,NULL,Director,88197,"2016-02-25 00:00:00",NULL,NULL,NULL,1
1872245355,Salvatore,Franck,Administration,Facilities,3030369468,2241426947,8199309593,12104572130,"Individual Contributor",56907,"2017-10-17 00:00:00",NULL,NULL,NULL,1
1872598986,Isidor,Veeler,Finance,"Financial Planning",3073905311,9882325408,4691268378,12104572130,"Individual Contributor",65248,"2017-08-25 00:00:00",NULL,NULL,NULL,1
1873851777,Judi,Worsnop,Sales,"Business Development",1423323651,9291937996,4932459135,12104572130,"Individual Contributor",81180,"2014-05-17 00:00:00",NULL,NULL,NULL,1
1877223371,Felipa,Thomasson,HR,Benefits,5221215448,6284594203,302887809,12104572130,"Individual Contributor",60220,"2018-05-27 00:00:00",NULL,NULL,NULL,1
1878111571,Willa,Urch,Finance,"Financial Planning",4822172627,6711801205,3225775822,12104572130,"Individual Contributor",74128,"2021-12-22 00:00:00",NULL,NULL,NULL,1
1880200034,Chaddie,Kellar,Software,"Technical Support",399958811,5254944830,12104572130,NULL,"Team Lead",92914,"2018-03-01 00:00:00",NULL,NULL,NULL,1
1880475512,Vincenty,Cadwallader,R&D,Research,4363135469,5661678441,9928084959,12104572130,"Individual Contributor",95366,"2021-10-18 00:00:00","2021-11-29 00:00:00",Voluntary,"Better salary",0
1885370993,Cord,Cogger,HR,Benefits,302887809,12104572130,NULL,NULL,Manager,74547,"2012-01-01 00:00:00",NULL,NULL,NULL,1
1889744626,Kermy,Collyns,Sales,"Account Management",3170674147,9588662057,3664844848,12104572130,"Individual Contributor",71518,"2021-02-10 00:00:00",NULL,NULL,NULL,1
1895372385,Ellis,Cuel,Legal,Litigation,6916377962,7038178543,5930096966,12104572130,"Individual Contributor",111665,"2013-01-27 00:00:00",NULL,NULL,NULL,1
1896476846,Mathian,Tenpenny,Software,QA,5254944830,12104572130,NULL,NULL,Manager,93274,"2020-08-25 00:00:00",NULL,NULL,NULL,1
1896858712,Lena,Giacoppo,Marketing,Advertising,5182865458,4524447811,9743222543,12104572130,"Individual Contributor",80904,"2021-02-05 00:00:00",NULL,NULL,NULL,1
1898689827,Eddy,Cutten,Finance,Accounting,3703583476,4077713505,6022803528,12104572130,"Individual Contributor",82698,"2021-05-19 00:00:00",NULL,NULL,NULL,1
1900453285,Robbert,Lyes,Operations,Logistics,4701277735,5721091419,8495424892,12104572130,"Individual Contributor",74139,"2015-08-28 00:00:00","2016-08-04 00:00:00",Voluntary,"Career change",0
1900645766,Aron,Liddiard,Software,"Technical Support",8328659927,1235334166,7357925070,12104572130,"Individual Contributor",88736,"2015-10-03 00:00:00",NULL,NULL,NULL,1
1900946112,Yvor,McKinlay,Software,"Software Development",5942974370,12104572130,NULL,NULL,Manager,99894,"2014-10-12 00:00:00",NULL,NULL,NULL,1
1903423788,Carr,Wellbank,Finance,Accounting,3703583476,6043081030,4691268378,12104572130,"Individual Contributor",76257,"2014-09-29 00:00:00",NULL,NULL,NULL,1
1905226689,Jody,Loutheane,Procurement,"Supply Chain",2392326120,2036341103,3570683418,12104572130,"Individual Contributor",75225,"2018-04-17 00:00:00",NULL,NULL,NULL,1
1906269590,Paulo,Shottin,Software,QA,5362387004,7319984387,1327507817,12104572130,"Individual Contributor",98867,"2016-10-12 00:00:00",NULL,NULL,NULL,1
1906611598,Tedman,Berggren,Software,QA,4010480920,9798129566,1327507817,12104572130,"Individual Contributor",89832,"2013-01-16 00:00:00","2015-01-09 00:00:00",Voluntary,"Better salary",0
1906967826,Ann,Alessandretti,Software,"Technical Support",198705652,1097818055,7708606215,12104572130,"Individual Contributor",69484,"2020-01-17 00:00:00",NULL,NULL,NULL,1
1910587822,Ashil,Nell,HR,Benefits,5859917934,977946997,8377149542,12104572130,"Individual Contributor",57607,"2019-01-10 00:00:00",NULL,NULL,NULL,1
1914357141,Olav,Juarez,Sales,"Business Development",8203750045,256717339,2169536929,12104572130,"Individual Contributor",79113,"2012-05-12 00:00:00","2013-02-15 00:00:00",Voluntary,"Found a better opportunity",0
1915593074,Skell,Smallpeice,"Product Development","Product Marketing",2196257370,3002121194,765808111,12104572130,"Individual Contributor",96007,"2015-10-21 00:00:00",NULL,NULL,NULL,1
1915913387,Naomi,"St. Aubyn",HR,Recruiting,4236317575,9663064631,3315940256,12104572130,"Individual Contributor",63024,"2014-07-03 00:00:00","2015-05-16 00:00:00",Voluntary,"More flexible benefits",0
1916921933,Gilberte,Rawnsley,R&D,Prototyping,1490454440,44493250,9928084959,12104572130,"Individual Contributor",86966,"2017-01-27 00:00:00",NULL,NULL,NULL,1
1919267290,Mei,Pratton,Operations,"Supply Chain",3154133190,9107093688,8488156355,12104572130,"Individual Contributor",82460,"2012-06-26 00:00:00",NULL,NULL,NULL,1
1921904962,Constantine,Gaylard,"Customer Service","Technical Support",9321962302,3800737707,9657388599,12104572130,"Individual Contributor",69250,"2020-04-25 00:00:00",NULL,NULL,NULL,1
1922096782,Karly,"De Cristofalo",Software,QA,4010480920,615530838,6372547560,12104572130,"Individual Contributor",92724,"2021-07-05 00:00:00",NULL,NULL,NULL,1
1926850154,Raynard,Croan,Sales,"Account Management",8203750045,3786575563,390131335,12104572130,"Individual Contributor",87109,"2019-12-15 00:00:00",NULL,NULL,NULL,1
1927101441,Hakeem,Leftridge,Operations,"Supply Chain",5857782715,9843016922,12104572130,NULL,"Team Lead",76292,"2020-04-04 00:00:00",NULL,NULL,NULL,1
1930030516,Kary,Vicar,Software,"Technical Support",1411913625,4097584094,5942974370,12104572130,"Individual Contributor",96674,"2012-11-29 00:00:00",NULL,NULL,NULL,1
1932048775,Jeanette,Narrie,Operations,Logistics,3154133190,2308855907,8495424892,12104572130,"Individual Contributor",66115,"2017-08-12 00:00:00","2018-06-06 00:00:00",Voluntary,"Found a better opportunity",0
1934889104,Maitilde,Quainton,Sales,"Account Management",2747567836,5701309242,12104572130,NULL,"Team Lead",58664,"2019-12-11 00:00:00",NULL,NULL,NULL,1
1935033692,Marcelo,Winridge,Procurement,Procurement,5845371494,8886609535,584122183,12104572130,"Individual Contributor",51637,"2015-04-03 00:00:00",NULL,NULL,NULL,1
1936365666,Kyle,Fearnyhough,"Product Development","Product Management",8270405811,3002121194,4754231337,12104572130,"Individual Contributor",89474,"2020-12-31 00:00:00",NULL,NULL,NULL,1
1936638777,Terrie,Burgane,R&D,"Product Design",6635192943,4549900708,9928084959,12104572130,"Individual Contributor",91800,"2021-02-22 00:00:00","2021-08-16 00:00:00",Voluntary,"Career change",0
1944331698,Korney,Callaby,"Customer Service","Technical Support",9191905228,7799349465,9657388599,12104572130,"Individual Contributor",63272,"2018-08-27 00:00:00",NULL,NULL,NULL,1
1945006656,Cullan,Bertholin,Marketing,Advertising,1807511451,7236206518,9743222543,12104572130,"Individual Contributor",85124,"2019-10-29 00:00:00",NULL,NULL,NULL,1
1945615990,Reba,Ruffles,R&D,"Product Design",5279525268,9474330457,1424199297,12104572130,"Individual Contributor",75808,"2018-01-11 00:00:00",NULL,NULL,NULL,1
1948139238,Alfie,Grundell,Operations,"Supply Chain",5194718228,263295907,8495424892,12104572130,"Individual Contributor",83094,"2013-02-13 00:00:00",NULL,NULL,NULL,1
1949400041,Marmaduke,Marvel,Marketing,"Marketing Research",12104572130,NULL,NULL,NULL,Director,87474,"2012-04-18 00:00:00",NULL,NULL,NULL,1
1951103518,Burch,Gregersen,Procurement,"Supply Chain",1638402712,1055062301,4284772434,12104572130,"Individual Contributor",56499,"2012-11-21 00:00:00",NULL,NULL,NULL,1
1951175675,Riley,Thrush,"Customer Service","Account Management",5719467697,9657388599,12104572130,NULL,"Team Lead",57616,"2019-05-23 00:00:00",NULL,NULL,NULL,1
1955121370,Marita,Libbis,Procurement,Procurement,5845371494,2036341103,822744718,12104572130,"Individual Contributor",53997,"2016-03-23 00:00:00",NULL,NULL,NULL,1
1957896163,Wang,Rishbrook,Operations,"Supply Chain",2779182551,2173035137,9452810041,12104572130,"Individual Contributor",75897,"2017-12-29 00:00:00",NULL,NULL,NULL,1
1961103582,Jermaine,Seel,Software,QA,4152298519,615530838,7708606215,12104572130,"Individual Contributor",103230,"2013-03-23 00:00:00",NULL,NULL,NULL,1
1966624945,Karlis,Leith,HR,Recruiting,7870535481,12104572130,NULL,NULL,Manager,82648,"2012-02-03 00:00:00",NULL,NULL,NULL,1
1966850952,Gaye,Dafforne,HR,Training,9237096765,7870535481,12104572130,NULL,"Team Lead",85514,"2012-02-24 00:00:00",NULL,NULL,NULL,1
1967618053,Fenelia,Couch,Sales,"Business Development",5044231817,3252603214,3664844848,12104572130,"Individual Contributor",52573,"2012-01-03 00:00:00",NULL,NULL,NULL,1
1968293149,Karel,Saunt,HR,Benefits,489901173,6284594203,1871591752,12104572130,"Individual Contributor",66448,"2014-02-26 00:00:00",NULL,NULL,NULL,1
1968527859,Meridel,Lillicrop,Software,QA,1411913625,2171022254,1091647106,12104572130,"Individual Contributor",79525,"2020-03-12 00:00:00",NULL,NULL,NULL,1
1968715748,Mona,Blindt,Software,"Technical Support",4152298519,9798129566,6268712051,12104572130,"Individual Contributor",91462,"2014-08-30 00:00:00",NULL,NULL,NULL,1
1968726438,Salvador,Hotson,Operations,Logistics,9490565071,1740357466,12104572130,NULL,"Team Lead",65696,"2017-02-11 00:00:00",NULL,NULL,NULL,1
1971259804,Janey,Ibarra,Procurement,Procurement,7582291716,584122183,12104572130,NULL,"Team Lead",73040,"2020-09-24 00:00:00",NULL,NULL,NULL,1
1971620015,Denis,Wake,Legal,"Intellectual Property",7912680472,9853910653,2591261030,12104572130,"Individual Contributor",92304,"2012-11-04 00:00:00",NULL,NULL,NULL,1
1971817405,Udall,Pettisall,Procurement,"Vendor Management",7582291716,4284772434,12104572130,NULL,"Team Lead",71730,"2012-04-14 00:00:00","2014-05-04 00:00:00",Voluntary,"Found a better opportunity",0
1976072330,Harwilll,Testro,Legal,"Intellectual Property",3051439190,7038178543,5930096966,12104572130,"Individual Contributor",102151,"2014-09-17 00:00:00",NULL,NULL,NULL,1
1979347392,Nancey,Leahy,Sales,"Business Development",5608227969,2976516973,3142852362,12104572130,"Individual Contributor",84568,"2020-07-10 00:00:00",NULL,NULL,NULL,1
1984223092,Menard,Barthrop,Operations,"Project Management",9452810041,12104572130,NULL,NULL,Manager,73550,"2018-11-17 00:00:00",NULL,NULL,NULL,1
1984687201,Kizzie,Fetter,Procurement,Procurement,161461539,2036341103,4284772434,12104572130,"Individual Contributor",64033,"2020-12-06 00:00:00",NULL,NULL,NULL,1
1985750865,Otes,Otter,Sales,"Account Management",1054097051,1074347333,12104572130,NULL,"Team Lead",84454,"2014-09-27 00:00:00",NULL,NULL,NULL,1
1987707428,Chery,Ameer-Beg,Administration,Travel,4837787854,9402855720,1055389029,12104572130,"Individual Contributor",54844,"2018-11-20 00:00:00",NULL,NULL,NULL,1
1988722708,Rockie,Archanbault,Software,"Technical Support",4860515053,9488217779,7708606215,12104572130,"Individual Contributor",84288,"2018-07-27 00:00:00",NULL,NULL,NULL,1
1989461353,Junette,Warden,Legal,Litigation,4908020007,7038178543,5930096966,12104572130,"Individual Contributor",93970,"2019-01-29 00:00:00","2020-01-18 00:00:00",Voluntary,"Found a better opportunity",0
1990112644,Skip,Hacquard,Sales,"Sales Operations",3052563332,4618795010,5701309242,12104572130,"Individual Contributor",86956,"2021-12-02 00:00:00",NULL,NULL,NULL,1
1995779462,Ermin,Whalebelly,"Product Development","Project Management",7928121193,6592458020,4754231337,12104572130,"Individual Contributor",92420,"2019-10-18 00:00:00",NULL,NULL,NULL,1
1996932914,Worth,Upward,HR,Recruiting,7807789283,7418359847,2874824995,12104572130,"Individual Contributor",71940,"2014-07-23 00:00:00",NULL,NULL,NULL,1
1999799714,Avivah,Earpe,"Customer Service","Customer Support",2491385131,6384586478,9657388599,12104572130,"Individual Contributor",71263,"2020-03-26 00:00:00",NULL,NULL,NULL,1
2001110038,Gibb,Kedslie,Software,"Software Development",7980376500,9180299011,9451957864,12104572130,"Individual Contributor",85773,"2021-06-13 00:00:00",NULL,NULL,NULL,1
2002050896,Bobbee,Bridel,Software,"Software Development",8522026864,3116630222,1327507817,12104572130,"Individual Contributor",92284,"2013-01-21 00:00:00","2013-10-27 00:00:00",Voluntary,"More flexible benefits",0
2002868690,Neil,Hane,HR,Recruiting,2120298853,7548067465,2874824995,12104572130,"Individual Contributor",75063,"2018-12-13 00:00:00",NULL,NULL,NULL,1
2006449282,Bernelle,Orsman,Software,"Software Development",4860515053,4001771164,5254944830,12104572130,"Individual Contributor",85638,"2016-03-30 00:00:00",NULL,NULL,NULL,1
2009334114,Sawyer,Snaith,Software,"Technical Support",7073499443,3899352413,3902693036,12104572130,"Individual Contributor",69410,"2014-10-12 00:00:00",NULL,NULL,NULL,1
2010047725,Kasey,Broscombe,HR,Benefits,1885370993,302887809,12104572130,NULL,"Team Lead",75582,"2020-12-01 00:00:00",NULL,NULL,NULL,1
2013815960,Jennee,Lickorish,Finance,"Financial Planning",9121244649,6641422960,12104572130,NULL,"Team Lead",75828,"2014-07-24 00:00:00",NULL,NULL,NULL,1
2015532371,Georgetta,Kyteley,Software,"Technical Support",3924214162,5390863100,2107182373,12104572130,"Individual Contributor",81943,"2012-06-05 00:00:00",NULL,NULL,NULL,1
2015715664,Ripley,Chalkly,Software,QA,5912824385,8910285795,6268712051,12104572130,"Individual Contributor",104135,"2021-04-07 00:00:00",NULL,NULL,NULL,1
2015735472,Fawne,Bennen,Finance,Accounting,7660853324,8151517407,2793295523,12104572130,"Individual Contributor",73847,"2015-05-01 00:00:00",NULL,NULL,NULL,1
2018169686,Martin,Beningfield,Software,QA,5942974370,12104572130,NULL,NULL,Manager,116366,"2013-06-24 00:00:00",NULL,NULL,NULL,1
2023055008,Ryan,Rowlands,Software,"Technical Support",259741855,12104572130,NULL,NULL,Manager,99121,"2018-10-28 00:00:00","2020-11-01 00:00:00",Voluntary,"Found a better opportunity",0
2023356632,Pippo,Winskill,Operations,Logistics,5601740404,3322788387,1740357466,12104572130,"Individual Contributor",75094,"2017-01-14 00:00:00","2017-12-18 00:00:00",Voluntary,"Better salary",0
2033899958,Guillaume,Tizard,"Customer Service","Technical Support",1951175675,3800737707,9657388599,12104572130,"Individual Contributor",51928,"2021-02-25 00:00:00",NULL,NULL,NULL,1
2036341103,Marcella,Wasling,Procurement,"Supply Chain",3570683418,12104572130,NULL,NULL,Manager,68345,"2019-11-07 00:00:00",NULL,NULL,NULL,1
2040023255,Baryram,Harvie,"Customer Service","Technical Support",6367159762,8237113481,9657388599,12104572130,"Individual Contributor",63646,"2020-07-28 00:00:00",NULL,NULL,NULL,1
2040517176,Jack,Pannett,Administration,Facilities,3301482371,549775725,8652820129,12104572130,"Individual Contributor",76409,"2014-04-30 00:00:00",NULL,NULL,NULL,1
2049881447,Nonnah,Ragsdall,"Customer Service","Technical Support",4282862213,6214299923,9657388599,12104572130,"Individual Contributor",75543,"2013-04-19 00:00:00",NULL,NULL,NULL,1
2050761878,Rosemonde,Rimmer,Software,"Software Development",1411913625,1900946112,226422921,12104572130,"Individual Contributor",87231,"2020-04-04 00:00:00",NULL,NULL,NULL,1
2051387182,Hedwig,Sanbrook,Finance,Accounting,7329781480,9341365400,5400546882,12104572130,"Individual Contributor",65699,"2015-04-17 00:00:00",NULL,NULL,NULL,1
2053200540,Desmond,Simononsky,"Product Development","Product Management",7708534066,3438576425,5207980214,12104572130,"Individual Contributor",78384,"2015-12-07 00:00:00","2016-11-14 00:00:00",Voluntary,"More flexible benefits",0
2053249845,Harman,Niave,Marketing,"Marketing Research",5182865458,7411781974,4092540016,12104572130,"Individual Contributor",80654,"2021-07-24 00:00:00",NULL,NULL,NULL,1
2054237204,Gerard,Swaffer,Software,QA,12104572130,NULL,NULL,NULL,Director,134711,"2016-03-15 00:00:00","2020-03-15 00:00:00",Involuntary,Performance,0
2057625651,Saul,Tilne,Sales,"Account Management",5826214295,316146636,5701309242,12104572130,"Individual Contributor",73978,"2021-07-30 00:00:00","2021-09-08 00:00:00",Voluntary,"More flexible benefits",0
2058109834,Boone,Turnell,"Customer Service","Customer Support",8474160782,6384586478,9657388599,12104572130,"Individual Contributor",54404,"2019-11-20 00:00:00",NULL,NULL,NULL,1
2061244656,Peggi,Southway,Procurement,"Vendor Management",2036341103,3570683418,12104572130,NULL,"Team Lead",57142,"2017-10-15 00:00:00",NULL,NULL,NULL,1
2061681263,Eziechiele,Iddons,Software,"Technical Support",2172742437,7357925070,12104572130,NULL,"Team Lead",106777,"2017-12-19 00:00:00",NULL,NULL,NULL,1
2062979446,Konstantine,Boyett,Software,"Software Development",1235334166,259741855,12104572130,NULL,"Team Lead",83103,"2013-02-14 00:00:00",NULL,NULL,NULL,1
2066534911,Rusty,Drawmer,Marketing,"Public Relations",2813655685,12104572130,NULL,NULL,Manager,76281,"2012-10-14 00:00:00",NULL,NULL,NULL,1
2066594493,Stefan,Abrashkin,R&D,"Product Design",9104545105,6611224171,9928084959,12104572130,"Individual Contributor",86423,"2013-12-06 00:00:00",NULL,NULL,NULL,1
2076734946,Garey,Byres,Sales,"Sales Operations",6284193546,4618795010,3664844848,12104572130,"Individual Contributor",75363,"2018-10-29 00:00:00",NULL,NULL,NULL,1
2077662503,Jeddy,Doherty,Legal,Litigation,4249218150,7038178543,5222419382,12104572130,"Individual Contributor",96930,"2018-02-13 00:00:00",NULL,NULL,NULL,1
2078170428,Rosamond,Landrick,"Customer Service","Technical Support",1721234950,1648188671,9657388599,12104572130,"Individual Contributor",59088,"2019-09-23 00:00:00",NULL,NULL,NULL,1
2078377810,Mariya,Handes,Marketing,"Public Relations",6637306671,8464356447,2813655685,12104572130,"Individual Contributor",56408,"2020-12-03 00:00:00",NULL,NULL,NULL,1
2078654336,Terrel,Jeavons,Software,QA,6070507973,6220406640,226422921,12104572130,"Individual Contributor",61292,"2015-02-15 00:00:00",NULL,NULL,NULL,1
2079037002,Bell,Gianasi,Software,QA,6810137844,8910285795,259741855,12104572130,"Individual Contributor",95365,"2017-12-26 00:00:00",NULL,NULL,NULL,1
2079820170,Julian,Chittock,Software,"Software Development",2062979446,6851422667,9368442131,12104572130,"Individual Contributor",102440,"2014-07-13 00:00:00","2016-06-16 00:00:00",Voluntary,"Found a better opportunity",0
2085230740,Jeno,Lossman,"Product Development","Project Management",3315271244,3002121194,4754231337,12104572130,"Individual Contributor",94191,"2015-10-24 00:00:00","2016-10-25 00:00:00",Voluntary,"Career change",0
2086423589,Charmian,Winckle,Software,QA,6419439753,4097584094,9368442131,12104572130,"Individual Contributor",92626,"2014-11-28 00:00:00",NULL,NULL,NULL,1
2087340943,Tanney,McKeady,R&D,Prototyping,4766247430,2471427419,4691487226,12104572130,"Individual Contributor",87849,"2013-07-06 00:00:00",NULL,NULL,NULL,1
2097901965,Neils,Roseman,Software,"Technical Support",3462358556,3116630222,7357925070,12104572130,"Individual Contributor",72206,"2018-04-04 00:00:00","2019-04-12 00:00:00",Voluntary,"More flexible benefits",0
2099130087,Jeremiah,Procter,Software,"Technical Support",6279119392,1091647106,12104572130,NULL,"Team Lead",85520,"2016-07-29 00:00:00",NULL,NULL,NULL,1
2099350203,Etienne,Rispine,Operations,Logistics,4923426918,263295907,8488156355,12104572130,"Individual Contributor",61733,"2012-06-02 00:00:00",NULL,NULL,NULL,1
2100643190,Aldus,Humble,Operations,"Project Management",5173227945,3322788387,9843016922,12104572130,"Individual Contributor",77430,"2015-10-21 00:00:00",NULL,NULL,NULL,1
2104142632,Elijah,Longland,Marketing,"Public Relations",3260307723,3307450964,1949400041,12104572130,"Individual Contributor",73024,"2017-01-08 00:00:00",NULL,NULL,NULL,1
2105488835,Jaquith,Golley,Finance,"Financial Planning",135888623,4860054560,3225775822,12104572130,"Individual Contributor",68985,"2012-10-05 00:00:00","2014-07-22 00:00:00",Involuntary,"Budget cuts",0
2107182373,Garrik,Spinas,Software,"Technical Support",12104572130,NULL,NULL,NULL,Director,137322,"2015-09-27 00:00:00",NULL,NULL,NULL,1
2114631381,Marlane,Truitt,Finance,Auditing,1461189915,1672001344,3615825420,12104572130,"Individual Contributor",71280,"2018-02-23 00:00:00",NULL,NULL,NULL,1
2116578394,Emelia,Sallnow,Sales,"Business Development",5984062929,4318439948,5701309242,12104572130,"Individual Contributor",86027,"2013-09-24 00:00:00",NULL,NULL,NULL,1
2119735370,Magnum,Craiker,Marketing,"Public Relations",8236942363,6010476544,4092540016,12104572130,"Individual Contributor",89275,"2017-10-22 00:00:00",NULL,NULL,NULL,1
2120113253,Matthias,Salterne,Sales,"Business Development",5608227969,4618795010,4932459135,12104572130,"Individual Contributor",61197,"2021-02-10 00:00:00",NULL,NULL,NULL,1
2120298853,Mendy,Wroath,HR,Training,6284594203,5940412697,12104572130,NULL,"Team Lead",51170,"2017-11-25 00:00:00",NULL,NULL,NULL,1
2121611457,Revkah,Higgonet,Operations,"Project Management",7626222393,216953146,8488156355,12104572130,"Individual Contributor",85608,"2012-01-16 00:00:00",NULL,NULL,NULL,1
2122267368,Ros,Lincke,Finance,Auditing,3049965686,4860054560,5312370235,12104572130,"Individual Contributor",66436,"2021-04-14 00:00:00","2021-06-12 00:00:00",Voluntary,"Career change",0
2122605045,Yurik,Farherty,"Customer Service","Customer Support",1951175675,7799349465,9657388599,12104572130,"Individual Contributor",60368,"2014-08-05 00:00:00","2019-06-30 00:00:00",Voluntary,"Found a better opportunity",0
